"county","district","cds","ts2_col","ts2_col1","ts2_col1a","ts2_col2","ts2_col3","ts2_col3a","ts2_id"
"37","68007","3768007",1,"BA          ","TO","44","","",3005
"37","68007","3768007",2,"BA+45        ","","","","",3006
"37","68007","3768007",3,"BA+60          ","","","","",3007
"37","68007","3768007",4,"BA+75              ","","","","",3008
"37","68023","3768023",1,"BA  ","","","","",4559
"37","68023","3768023",2,"BA+30  ","","","","",4560
"37","68023","3768023",3,"BA+45  ","OR","MA","","",4561
"37","68023","3768023",4,"BA+60 ","OR ","BA+45+MA","","",4562
"37","68023","3768023",5,"BA+60+MA   ","","","","",4563
"37","68031","3768031",1,"BA  ","","","","",3404
"37","68031","3768031",2,"BA+15    ","","","","",3405
"37","68031","3768031",3,"BA+30  ","","","","",3406
"37","68031","3768031",4,"BA+45  ","","","","",3407
"37","68031","3768031",5,"BA+70","OR","BA+60+MA","","",3408
"37","68031","3768031",6,"BA+75+MA  ","","","","",3409
"37","68049","3768049",1,"BA","OR","BA+15  ","","",2298
"37","68049","3768049",2,"BA+30  ","","","","",2299
"37","68049","3768049",3,"BA+45  ","","","","",2320
"37","68049","3768049",4,"BA+60","OR","MA","","",2321
"37","68049","3768049",5,"BA+75","OR","MA+15","","",2322
"37","68049","3768049",6,"BA+75+MA","OR","MA+30","","",2334
"37","68056","3768056",1,"BA        ","","",,,3718
"37","68056","3768056",2,"BA+15    ","","",,,3719
"37","68056","3768056",3,"BA+30      ","","",,,3720
"37","68056","3768056",4,"BA+45      ","","",,,3721
"37","68056","3768056",5,"BA+60          ","","",,,3722
"37","68080","3768080",1,"BA ","TO","44","","",3520
"37","68080","3768080",2,"BA+45  ","","","","",3521
"37","68080","3768080",3,"BA+60  ","","","","",3522
"37","68080","3768080",4,"BA+75+MA    ","","","","",3523
"37","68098","3768098",1,"INTERN   ","","","","",1908
"37","68098","3768098",2,"BA<30     ","","","","",1909
"37","68098","3768098",3,"BA+30    ","","","","",1910
"37","68098","3768098",4,"BA+45","OR","MA","","",1911
"37","68098","3768098",5,"BA+60 ","OR","MA+15 ","","",1912
"37","68106","3768106",1,"BA                  ","                    ","          ","","",197
"37","68106","3768106",2,"BA+30               ","                    ","       ","","",198
"37","68106","3768106",3,"BA+45       ","OR","MA","","",199
"37","68106","3768106",4,"BA+65+MA            ","      ","","","",200
"37","68106","3768106",5,"MA+80               ","                    ","     ","","",201
"37","68114","3768114",1,"BA          ","TO","24","","",1400
"37","68114","3768114",2,"BA+36               ","                    ","               ","","",1401
"37","68114","3768114",3,"BA+48               ","                    ","     ","","",1402
"37","68114","3768114",4,"BA+60               ","                    ","   ","","",1403
"37","68114","3768114",5,"BA+72+MA            ","                    ","    ","","",1404
"37","68114","3768114",6,"BA+84+MA            ","                    ","          ","","",1405
"37","68122","3768122",1,"BA  ","","","","",487
"37","68122","3768122",2,"BA+12  ","","","","",488
"37","68122","3768122",3,"BA+24","","","","",489
"37","68122","3768122",4,"BA+36","","","","",490
"37","68122","3768122",5,"BA+48","","","","",491
"37","68122","3768122",6,"BA +60  ","","","","",492
"37","68130","3768130",1,"BA OR","STP ","","","",3512
"37","68130","3768130",2,"BA<20  ","OR","INTERN","","",3513
"37","68130","3768130",3,"BA+20+CRED","","","","",3514
"37","68130","3768130",4,"BA+40+CRED  ","","","","",3515
"37","68130","3768130",5,"BA+60+CRED  ","","","","",3516
"37","68130","3768130",6,"MA+80+CRED","OR","PHD","","",3517
"37","68155","3768155",1,"BA              ","","",,,329
"37","68155","3768155",2,"BA+15        ","","",,,330
"37","68155","3768155",3,"BA+30          ","","",,,331
"37","68155","3768155",4,"BA+45        ","","",,,332
"37","68155","3768155",5,"BA+60      ","","",,,333
"37","68155","3768155",6,"BA+75+MA            ","","",,,334
"37","68189","3768189",1,"BA                  ","                  ","",,,239
"37","68189","3768189",2,"BA+15               ","           ","",,,240
"37","68189","3768189",3,"BA+30               ","                 ","",,,241
"37","68189","3768189",4,"BA+45               ","                 ","",,,242
"37","68189","3768189",5,"BA+60               ","                   ","",,,243
"37","68189","3768189",6,"BA+75+MA            ","                    ","                ",,,244
"37","68197","3768197",1,"BA                  ","                    ","        ","","",2619
"37","68197","3768197",2,"BA+15               ","             ","","","",2620
"37","68197","3768197",3,"BA+30               ","                   ","","","",2621
"37","68197","3768197",4,"BA+45","OR","MA","","",2622
"37","68197","3768197",5,"BA+60  ","OR","MA+15","","",2623
"37","68197","3768197",6,"BA+75+MA","OR","MA+30","","",2624
"37","68205","3768205",1,"BA+CRED ","OR","BA+15","","",2244
"37","68205","3768205",2,"BA+30               "," ","","","",2245
"37","68205","3768205",3,"BA+45","OR","MA","","",2246
"37","68205","3768205",4,"BA+75 OR","BA+60+MA","OR MA+15","","",2247
"37","68205","3768205",5,"BA+90  ","OR","MA+30 ","","",2248
"37","68213","3768213",1,"BA","OR","CRED","","",2156
"37","68213","3768213",2,"BA+CRED","OR","BA+30","","",2157
"37","68213","3768213",3,"BA+45          ","","","","",2158
"37","68213","3768213",4,"BA+45+MA          ","","","","",2159
"37","68213","3768213",5,"BA+60        ","","","","",2160
"37","68213","3768213",6,"BA+60+MA        ","","","","",2161
"37","68213","3768213",7,"BA+75      ","","","","",2162
"37","68213","3768213",8,"BA+75+MA      ","","","","",2163
"37","68213","3768213",9,"BA+90        ","","","","",2164
"37","68213","3768213",10,"BA+90+MA            ","      ","","","",2165
"37","68221","3768221",1,"BA+15               ","  ","","","",803
"37","68221","3768221",2,"BA+30            ","","","","",804
"37","68221","3768221",3,"BA+45  ","OR","MA","","",805
"37","68221","3768221",4,"BA+60","OR","MA+15","","",806
"37","68221","3768221",5,"BA+75","OR","MA+30","","",807
"37","68221","3768221",6,"BA+90      ","OR","MA+45","","",808
"37","68296","3768296",1,"BA+15+CRED        ","","","","",3903
"37","68296","3768296",2,"BA+15+CRED   ","TLC ","","","",3904
"37","68296","3768296",3,"BA+30+CRED   ","OR MA","","","",3905
"37","68296","3768296",4,"BA+30+CRED","OR MA","TLC ","","",3906
"37","68296","3768296",5,"BA+45+MA+CRED    ","","","","",3907
"37","68296","3768296",6,"BA+45+MA+CRED ","TLC ","","","",3908
"37","68296","3768296",7,"BA+60+MA+CRED    ","","","","",3909
"37","68296","3768296",8,"BA+60+MA+CRED","TLC ","","","",3910
"37","68304","3768304",1,"BA                  ","                ","",,,4623
"37","68304","3768304",2,"BA+30               ","               ","",,,4624
"37","68304","3768304",3,"BA+45               ","             ","",,,4625
"37","68304","3768304",4,"BA+60               ","        ","",,,4626
"37","68304","3768304",5,"MA                  ","                   ","",,,4627
"37","68304","3768304",6,"PHD                 ","     ","",,,4628
"37","68312","3768312",1,"BA+30","","","","",861
"37","68312","3768312",2,"BA+45","","","","",863
"37","68312","3768312",3,"MA","","","","",864
"37","68312","3768312",4,"MA+30","","","","",865
"37","68338","3768338",1,"BA    ","","","","",3842
"37","68338","3768338",2,"BA+36","OR","MA","","",3843
"37","68338","3768338",3,"BA+60","OR","BA+54+MA","","",3844
"37","68338","3768338",4,"BA+72 ","OR","BA+66","","",3845
"37","68338","3768338",5,"BA+90  ","OR","MA+84","","",3846
"37","68346","3768346",1,"BA    ","","","","",2062
"37","68346","3768346",2,"BA+15      ","","","","",2063
"37","68346","3768346",3,"BA+30    ","","","","",2064
"37","68346","3768346",4,"BA+30+MA  ","","","","",2065
"37","68346","3768346",5,"BA+45  ","","","","",2066
"37","68346","3768346",6,"BA+45+MA  ","","","","",2067
"37","68346","3768346",7,"BA+60","","","","",2068
"37","68346","3768346",8,"BA+60+MA  ","","","","",2069
"37","68346","3768346",9,"BA+75  ","","","","",2070
"37","68346","3768346",10,"BA+75+MA  ","","","","",2071
"37","68353","3768353",1,"BA<30     ","","","","",504
"37","68353","3768353",2,"BA+30  ","","","","",505
"37","68353","3768353",3,"BA+45  ","","","","",506
"37","68353","3768353",4,"BA+60 ","OR MA","OR PHD","","",507
"37","68353","3768353",5,"BA+75+MA ","OR","PHD","","",508
"37","68361","3768361",1,"BA    ","","","","",1936
"37","68361","3768361",2,"BA+15    ","","","","",1937
"37","68361","3768361",3,"BA+30      ","","","","",1938
"37","68361","3768361",4,"BA+45","OR","MA","","",1939
"37","68361","3768361",5,"BA+60","OR","MA+15","","",1940
"37","68361","3768361",6,"BA+75  ","OR","MA+30","","",1941
"37","68379","3768379",1,"BA+CRED      ","","","","",2101
"37","68379","3768379",2,"BA+30+CRED  ","","","","",2102
"37","68379","3768379",3,"BA+45+CRED ","OR","MA+CRED","","",2103
"37","68379","3768379",4,"BA+60+CRED    ","","","","",2104
"37","68379","3768379",5,"BA+60+MA+CRED       "," ","","","",2105
"37","68387","3768387",1,"BA+30","","","","",1581
"37","68387","3768387",2,"BA+45","","","","",1587
"37","68387","3768387",3,"BA+60","OR","MA","","",1589
"37","68387","3768387",4,"BA+75","OR","MA+15","","",1590
"37","68395","3768395",1,"BA                  ","              ","","","",693
"37","68395","3768395",2,"BA+15               ","             ","","","",694
"37","68395","3768395",3,"BA+30               ","                   ","","","",695
"37","68395","3768395",4,"BA+45","OR","MA","","",696
"37","68395","3768395",5,"BA+60","OR","MA+15","","",697
"37","68395","3768395",6,"BA+85","OR","MA+30","","",698
"37","68411","3768411",1,"BA    ","NON-CRED","","","",2135
"37","68411","3768411",2,"BA+CRED      ","","","","",2136
"37","68411","3768411",3,"BA+CRED+EXP         "," ","","","",2137
"37","68411","3768411",4,"BA+15            ","","","","",2138
"37","68411","3768411",5,"BA+30            ","","","","",2139
"37","68411","3768411",6,"BA+45","OR","MA","","",2140
"37","68411","3768411",7,"BA+60","OR","MA+15","","",2141
"37","68411","3768411",8,"BA+75  ","OR","MA+30","","",2142
"37","68411","3768411",9,"MA+45 ","OR","PHD","","",2143
"37","68437","3768437",1,"BA","","","","",4855
"37","68437","3768437",2,"BA+15","","","","",4856
"37","68437","3768437",3,"BA+30","","","","",4857
"37","68437","3768437",4,"BA+45 ","OR","MA","","",4858
"37","68437","3768437",5,"BA+60 ","OR","MA+15","","",4859
"37","68437","3768437",6,"BA+75","OR","MA+30","","",4860
"37","68452","3768452",1,"BA","","","","",4629
"37","68452","3768452",2,"BA+15","","","","",4630
"37","68452","3768452",3,"BA+30","","","","",4631
"37","68452","3768452",4,"BA+45","","","","",4632
"37","68452","3768452",5,"BA+60","","","","",4633
"37","68452","3768452",6,"BA+90","OR","BA+75+MA","","",4634
"37","73551","3773551",1,"BA TO 30  ","OR ","CRED","","",4564
"37","73551","3773551",2,"BA+30+CRED","","","","",4565
"37","73551","3773551",3,"BA+60+CRED","OR","MA+CRED","","",4566
"37","73551","3773551",4,"MA+15+CRED","","","","",4567
"37","73551","3773551",5,"MA+30","OR PHD","OR NBC","","",4568
"37","73569","3773569",1,"BA","","","","",2376
"37","73569","3773569",2,"BA+12  ","","","","",2386
"37","73569","3773569",3,"BA+24  ","","","","",2389
"37","73569","3773569",4,"BA+36  ","","","","",2390
"37","73569","3773569",5,"BA+48  ","","","","",2391
"37","73569","3773569",6,"BA+60  ","","","","",2394
"37","73791","3773791",1,"BA                  ","                    ","       ","","",253
"37","73791","3773791",2,"BA+15               ","                 ","","","",254
"37","73791","3773791",3,"BA+30               ","                   ","","","",255
"37","73791","3773791",4,"BA+45               ","             ","","","",256
"37","73791","3773791",5,"BA+60               ","             ","","","",257
"37","73791","3773791",6,"BA+75               ","                    "," ","","",258
"37","75614","3775614",1,"BA  ","NON-CRED","","","",6
"37","75614","3775614",2,"BA+CRED             ","     ","","","",7
"37","75614","3775614",3,"BA+15+CRED          ","    ","","","",8
"37","75614","3775614",4,"BA+30+CRED          ","          ","","","",9
"37","75614","3775614",5,"BA+45+CRED          ","                ","","","",10
"37","75614","3775614",6,"BA+60+CRED          ","                    ","        ","","",11
"37","76851","3776851",1,"BA  ","","","","",5049
"37","76851","3776851",2,"BA+15        ","","","","",5050
"37","76851","3776851",3,"BA+30        ","","","","",5051
"37","76851","3776851",4,"BA+45   ","OR","MA","","",5052
"37","76851","3776851",5,"BA+60  ","OR","MA+15  ","","",5053
"37","76851","3776851",6,"BA+75  ","OR MA+30","OR PHD","","",5054
"38","68478","3868478",1,"BA  ","INTERN/ ","EMERG","","",5172
"38","68478","3868478",2,"BA+30 ","INTERN/ ","EMERG","","",5173
"38","68478","3868478",3,"BA+60 ","INTERN/ ","EMERG","","",5174
"38","68478","3868478",4,"BA    ","","","","",4993
"38","68478","3868478",5,"BA+30    ","","","","",4994
"38","68478","3868478",6,"BA+60    ","","","","",4995
"39","10397","3910397",1,"BA+15              ","","",,,2990
"39","10397","3910397",2,"BA+30        ","","",,,2991
"39","10397","3910397",3,"BA+45        ","","",,,2992
"39","10397","3910397",4,"BA+60          ","","",,,2993
"39","10397","3910397",5,"BA+75      ","","",,,2994
"39","10397","3910397",6,"BA+90          ","","",,,2995
"39","68486","3968486",1,"BA<45               ","                    ","                  ","","",2022
"39","68486","3968486",2,"BA+45               ","               ","","","",2023
"39","68486","3968486",3,"BA+60               ","                    ","       ","","",2024
"39","68486","3968486",4,"BA+75               ","                    ","           ","","",2025
"39","68486","3968486",5,"BA+75+MA","OR","RSP","","",2026
"39","68486","3968486",6,"BA+75+MA+RSP        ","    ","","","",2027
"39","68486","3968486",7,"BA+90+MA  ","OR","RSP","","",2028
"39","68486","3968486",8,"BA+90+MA+RSP        ","     ","","","",2029
"39","68502","3968502",1,"BA","","","","",2779
"39","68502","3968502",2,"BA+12  ","","","","",2780
"39","68502","3968502",3,"BA+24  ","","","","",2781
"39","68502","3968502",4,"BA+36","","","","",2782
"39","68502","3968502",5,"BA+36+MA","","","","",2783
"39","68502","3968502",6,"BA+48","","","","",2784
"39","68502","3968502",7,"BA+48+MA","","","","",2785
"39","68502","3968502",8,"BA+60  ","","","","",2786
"39","68502","3968502",9,"BA+60+MA","","","","",2787
"39","68502","3968502",10,"BA+72  ","","","","",3596
"39","68502","3968502",11,"BA+72+MA  ","","","","",3597
"39","68502","3968502",12,"BA+84  ","","","","",3598
"39","68502","3968502",13,"BA+84+MA  ","","","","",3599
"39","68544","3968544",1,"BA    ","","","","",792
"39","68544","3968544",2,"BA+24    ","","","","",793
"39","68544","3968544",3,"BA+30  ","","","","",794
"39","68544","3968544",4,"BA+45    ","","","","",795
"39","68544","3968544",5,"BA+60    ","","","","",796
"39","68544","3968544",6,"BA+75    ","","","","",797
"39","68544","3968544",7,"MA+75        ","","","","",798
"39","68569","3968569",1,"BA  ","","","","",4028
"39","68569","3968569",2,"BA+15","","","","",4029
"39","68569","3968569",3,"BA+30","","","","",4030
"39","68569","3968569",4,"BA+45","","","","",4031
"39","68569","3968569",5,"BA+60","","","","",4032
"39","68569","3968569",6,"BA+75","","","","",4033
"39","68577","3968577",1,"BA    ","NON-CRED","","","",4576
"39","68577","3968577",2,"BA","","","","",4570
"39","68577","3968577",3,"BA+15","","","","",4571
"39","68577","3968577",4,"BA+30  ","","","","",4572
"39","68577","3968577",5,"BA+45  ","","","","",4573
"39","68577","3968577",6,"BA+60  ","","","","",4574
"39","68577","3968577",7,"BA+75    ","","","","",4575
"39","68585","3968585",1,"BA ","EMERG/     ","INTERN ","","",1960
"39","68585","3968585",2,"BA       ","","","","",1983
"39","68585","3968585",3,"BA+15      ","","","","",1984
"39","68585","3968585",4,"BA+30          ","","","","",1985
"39","68585","3968585",5,"BA+45      ","","","","",1986
"39","68585","3968585",6,"BA+60      ","","","","",1992
"39","68585","3968585",7,"BA+75          ","","","","",1994
"39","68593","3968593",1,"BA+15               ","   ","","","",2427
"39","68593","3968593",2,"BA+30        ","","","","",2428
"39","68593","3968593",3,"BA+30+MA          ","","","","",2429
"39","68593","3968593",4,"BA+45      ","","","","",2430
"39","68593","3968593",5,"BA+45+MA      ","","","","",2431
"39","68593","3968593",6,"BA+60      ","","","","",2432
"39","68593","3968593",7,"BA+60+MA          ","","","","",2433
"39","68593","3968593",8,"BA+75      ","","","","",2434
"39","68593","3968593",9,"BA+75+MA            ","","","","",2435
"39","68619","3968619",1,"BA     ","INTERN ","","","",3673
"39","68619","3968619",2,"BA+15  ","INTERN ","","","",3674
"39","68619","3968619",3,"BA+30 ","INTERN ","","","",3675
"39","68619","3968619",4,"BA+45","INTERN","","","",3676
"39","68619","3968619",5,"BA+60","INTERN","","","",3677
"39","68619","3968619",6,"BA+CRED             ","                 ","","","",3678
"39","68619","3968619",7,"BA+15+CRED          ","        ","","","",3679
"39","68619","3968619",8,"BA+30+CRED          ","                    ","                  ","","",3680
"39","68619","3968619",9,"BA+45+CRED          ","                    ","          ","","",3681
"39","68619","3968619",10,"BA+60+CRED          ","                    ","      ","","",3682
"39","68619","3968619",11,"BA+75+CRED          ","                    ","          ","","",3683
"39","68627","3968627",1,"BA+30  ","","","","",2774
